meeting_date,ticker,rate_before,rate_after,rate_change,decision,stock_price_start,stock_price_end,spy_price_start,spy_price_end,stock_return_30d,spy_return_30d,relative_return_30d,outperformed_spy,CPIAUCSL,DPCREDIT,M2SL,T10Y2Y,UNRATE
2007-07-01,C,5.25,5.26,0.01,HIKE,353.406,318.709,107.606,103.303,-9.8179,-3.9988,-5.819,0,207.603,6.25,7318.7,0.16,4.7
2007-07-01,COF,5.25,5.26,0.01,HIKE,57.6316,51.7842,107.606,103.303,-10.1462,-3.9988,-6.1473,0,207.603,6.25,7318.7,0.16,4.7
2007-07-01,GS,5.25,5.26,0.01,HIKE,160.627,138.274,107.606,103.303,-13.9161,-3.9988,-9.9172,0,207.603,6.25,7318.7,0.16,4.7
2007-07-01,JPM,5.25,5.26,0.01,HIKE,30.4195,27.4506,107.606,103.303,-9.7599,-3.9988,-5.761,0,207.603,6.25,7318.7,0.16,4.7
2007-07-01,MS,5.25,5.26,0.01,HIKE,47.5489,42.7398,107.606,103.303,-10.114,-3.9988,-6.1152,0,207.603,6.25,7318.7,0.16,4.7
2007-07-01,PNC,5.25,5.26,0.01,HIKE,42.8907,39.427,107.606,103.303,-8.0756,-3.9988,-4.0768,0,207.603,6.25,7318.7,0.16,4.7
2007-07-01,SCHW,5.25,5.26,0.01,HIKE,16.5548,15.9273,107.606,103.303,-3.7904,-3.9988,0.2084,1,207.603,6.25,7318.7,0.16,4.7
2007-07-01,STT,5.25,5.26,0.01,HIKE,45.9393,44.8225,107.606,103.303,-2.431,-3.9988,1.5678,1,207.603,6.25,7318.7,0.16,4.7
2007-07-01,TFC,5.25,5.26,0.01,HIKE,20.2323,18.49,107.606,103.303,-8.6115,-3.9988,-4.6126,0,207.603,6.25,7318.7,0.16,4.7
2007-07-01,USB,5.25,5.26,0.01,HIKE,18.6507,16.83,107.606,103.303,-9.7621,-3.9988,-5.7633,0,207.603,6.25,7318.7,0.16,4.7
2007-07-01,WFC,5.25,5.26,0.01,HIKE,21.553,20.4969,107.606,103.303,-4.9,-3.9988,-0.9012,0,207.603,6.25,7318.7,0.16,4.7
2007-08-01,AXP,5.26,5.02,-0.24,CUT,44.8487,44.0891,103.806,104.629,-1.6937,0.7928,-2.4865,0,207.667,6.25,7394.8,0.2,4.6
2007-08-01,BAC,5.26,5.02,-0.24,CUT,32.8994,35.0061,103.806,104.629,6.4035,0.7928,5.6106,1,207.667,6.25,7394.8,0.2,4.6
2007-08-01,BK,5.26,5.02,-0.24,CUT,27.4483,26.4474,103.806,104.629,-3.6465,0.7928,-4.4393,0,207.667,6.25,7394.8,0.2,4.6
2007-08-01,C,5.26,5.02,-0.24,CUT,320.625,324.572,103.806,104.629,1.231,0.7928,0.4382,1,207.667,6.25,7394.8,0.2,4.6
2007-08-01,COF,5.26,5.02,-0.24,CUT,51.1988,47.3382,103.806,104.629,-7.5404,0.7928,-8.3332,0,207.667,6.25,7394.8,0.2,4.6
2007-08-01,GS,5.26,5.02,-0.24,CUT,138.759,129.222,103.806,104.629,-6.8731,0.7928,-7.6659,0,207.667,6.25,7394.8,0.2,4.6
2007-08-01,JPM,5.26,5.02,-0.24,CUT,27.6814,27.7687,103.806,104.629,0.3154,0.7928,-0.4775,0,207.667,6.25,7394.8,0.2,4.6
2007-08-01,MS,5.26,5.02,-0.24,CUT,43.0811,41.7361,103.806,104.629,-3.122,0.7928,-3.9148,0,207.667,6.25,7394.8,0.2,4.6
2007-08-01,PNC,5.26,5.02,-0.24,CUT,39.912,41.6275,103.806,104.629,4.2982,0.7928,3.5054,1,207.667,6.25,7394.8,0.2,4.6
2007-08-01,SCHW,5.26,5.02,-0.24,CUT,15.4367,15.6662,103.806,104.629,1.4867,0.7928,0.6939,1,207.667,6.25,7394.8,0.2,4.6
2007-08-01,STT,5.26,5.02,-0.24,CUT,44.9362,41.031,103.806,104.629,-8.6905,0.7928,-9.4834,0,207.667,6.25,7394.8,0.2,4.6
2007-08-01,TFC,5.26,5.02,-0.24,CUT,19.0335,19.6314,103.806,104.629,3.1413,0.7928,2.3485,1,207.667,6.25,7394.8,0.2,4.6
2007-08-01,USB,5.26,5.02,-0.24,CUT,17.1279,18.1787,103.806,104.629,6.135,0.7928,5.3422,1,207.667,6.25,7394.8,0.2,4.6
2007-08-01,WFC,5.26,5.02,-0.24,CUT,20.9278,22.377,103.806,104.629,6.9248,0.7928,6.1319,1,207.667,6.25,7394.8,0.2,4.6
2007-09-01,AXP,5.02,4.94,-0.08,CUT,45.7061,45.6008,105.685,109.904,-0.2304,3.9921,-4.2224,0,208.547,5.75,7413.0,0.39,4.7
2007-09-01,BAC,5.02,4.94,-0.08,CUT,35.2824,35.4223,105.685,109.904,0.3965,3.9921,-3.5955,0,208.547,5.75,7413.0,0.39,4.7
2007-09-01,BK,5.02,4.94,-0.08,CUT,27.0165,29.3911,105.685,109.904,8.7894,3.9921,4.7974,1,208.547,5.75,7413.0,0.39,4.7
2007-09-01,C,5.02,4.94,-0.08,CUT,326.856,330.388,105.685,109.904,1.0806,3.9921,-2.9115,0,208.547,5.75,7413.0,0.39,4.7
2007-09-01,COF,5.02,4.94,-0.08,CUT,47.3894,50.0177,105.685,109.904,5.5462,3.9921,1.5541,1,208.547,5.75,7413.0,0.39,4.7
2007-09-01,GS,5.02,4.94,-0.08,CUT,132.738,163.706,105.685,109.904,23.3302,3.9921,19.3381,1,208.547,5.75,7413.0,0.39,4.7
2007-09-01,JPM,5.02,4.94,-0.08,CUT,28.2552,29.197,105.685,109.904,3.3332,3.9921,-0.6589,0,208.547,5.75,7413.0,0.39,4.7
2007-09-01,MS,5.02,4.94,-0.08,CUT,42.78,42.8335,105.685,109.904,0.1251,3.9921,-3.867,0,208.547,5.75,7413.0,0.39,4.7
2007-09-01,PNC,5.02,4.94,-0.08,CUT,41.6394,40.9354,105.685,109.904,-1.6907,3.9921,-5.6828,0,208.547,5.75,7413.0,0.39,4.7
2007-09-01,SCHW,5.02,4.94,-0.08,CUT,15.7295,17.7313,105.685,109.904,12.7264,3.9921,8.7344,1,208.547,5.75,7413.0,0.39,4.7
2007-09-01,STT,5.02,4.94,-0.08,CUT,41.9003,47.2968,105.685,109.904,12.8794,3.9921,8.8873,1,208.547,5.75,7413.0,0.39,4.7
2007-09-01,TFC,5.02,4.94,-0.08,CUT,19.6561,20.501,105.685,109.904,4.2984,3.9921,0.3064,1,208.547,5.75,7413.0,0.39,4.7
2007-09-01,USB,5.02,4.94,-0.08,CUT,18.1225,18.9659,105.685,109.904,4.6539,3.9921,0.6618,1,208.547,5.75,7413.0,0.39,4.7
2007-09-01,WFC,5.02,4.94,-0.08,CUT,22.4076,22.4443,105.685,109.904,0.1638,3.9921,-3.8283,0,208.547,5.75,7413.0,0.39,4.7
2007-10-01,AXP,4.94,4.76,-0.18,CUT,45.6008,45.9552,109.904,110.154,0.7772,0.2275,0.5497,1,209.19,5.25,7428.1,0.54,4.7
2007-10-01,BAC,4.94,4.76,-0.18,CUT,35.4223,33.7715,109.904,110.154,-4.6603,0.2275,-4.8878,0,209.19,5.25,7428.1,0.54,4.7
2007-10-01,BK,4.94,4.76,-0.18,CUT,29.3911,32.1245,109.904,110.154,9.3001,0.2275,9.0726,1,209.19,5.25,7428.1,0.54,4.7
2007-10-01,C,4.94,4.76,-0.18,CUT,330.388,290.093,109.904,110.154,-12.1963,0.2275,-12.4237,0,209.19,5.25,7428.1,0.54,4.7
2007-10-01,COF,4.94,4.76,-0.18,CUT,50.0177,48.019,109.904,110.154,-3.996,0.2275,-4.2235,0,209.19,5.25,7428.1,0.54,4.7
2007-10-01,GS,4.94,4.76,-0.18,CUT,163.706,182.299,109.904,110.154,11.3576,0.2275,11.1301,1,209.19,5.25,7428.1,0.54,4.7
2007-10-01,JPM,4.94,4.76,-0.18,CUT,29.197,29.5537,109.904,110.154,1.2217,0.2275,0.9942,1,209.19,5.25,7428.1,0.54,4.7
2007-10-01,MS,4.94,4.76,-0.18,CUT,42.8335,45.1849,109.904,110.154,5.4896,0.2275,5.2622,1,209.19,5.25,7428.1,0.54,4.7
2007-10-01,PNC,4.94,4.76,-0.18,CUT,40.9354,43.0654,109.904,110.154,5.2033,0.2275,4.9758,1,209.19,5.25,7428.1,0.54,4.7
2007-10-01,SCHW,4.94,4.76,-0.18,CUT,17.7313,18.388,109.904,110.154,3.7036,0.2275,3.4761,1,209.19,5.25,7428.1,0.54,4.7
2007-10-01,STT,4.94,4.76,-0.18,CUT,47.2968,53.5158,109.904,110.154,13.1489,0.2275,12.9214,1,209.19,5.25,7428.1,0.54,4.7
2007-10-01,TFC,4.94,4.76,-0.18,CUT,20.501,18.4697,109.904,110.154,-9.9083,0.2275,-10.1358,0,209.19,5.25,7428.1,0.54,4.7
2007-10-01,USB,4.94,4.76,-0.18,CUT,18.9659,18.8635,109.904,110.154,-0.5399,0.2275,-0.7674,0,209.19,5.25,7428.1,0.54,4.7
2007-10-01,WFC,4.94,4.76,-0.18,CUT,22.4443,20.8276,109.904,110.154,-7.2032,0.2275,-7.4306,0,209.19,5.25,7428.1,0.54,4.7
2007-11-01,AXP,4.76,4.49,-0.27,CUT,44.025,44.1834,107.575,105.189,0.3598,-2.218,2.5778,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,BAC,4.76,4.49,-0.27,CUT,31.9738,31.806,107.575,105.189,-0.5248,-2.218,1.6932,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,BK,4.76,4.49,-0.27,CUT,30.9013,31.48,107.575,105.189,1.8727,-2.218,4.0907,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,C,4.76,4.49,-0.27,CUT,270.103,231.878,107.575,105.189,-14.152,-2.218,-11.934,0,210.834,5.0,7453.6,0.59,4.7
2007-11-01,COF,4.76,4.49,-0.27,CUT,45.6031,37.274,107.575,105.189,-18.2643,-2.218,-16.0463,0,210.834,5.0,7453.6,0.59,4.7
2007-11-01,GS,4.76,4.49,-0.27,CUT,176.63,166.836,107.575,105.189,-5.5449,-2.218,-3.3269,0,210.834,5.0,7453.6,0.59,4.7
2007-11-01,JPM,4.76,4.49,-0.27,CUT,27.8685,28.4281,107.575,105.189,2.008,-2.218,4.226,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,MS,4.76,4.49,-0.27,CUT,41.9334,35.1214,107.575,105.189,-16.2448,-2.218,-14.0268,0,210.834,5.0,7453.6,0.59,4.7
2007-11-01,PNC,4.76,4.49,-0.27,CUT,41.651,43.4832,107.575,105.189,4.3989,-2.218,6.6169,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,SCHW,4.76,4.49,-0.27,CUT,17.9212,19.0861,107.575,105.189,6.5001,-2.218,8.7181,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,STT,4.76,4.49,-0.27,CUT,49.4771,52.3417,107.575,105.189,5.7897,-2.218,8.0077,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,TFC,4.76,4.49,-0.27,CUT,17.5355,17.9501,107.575,105.189,2.3643,-2.218,4.5823,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,USB,4.76,4.49,-0.27,CUT,18.0273,18.7326,107.575,105.189,3.9124,-2.218,6.1304,1,210.834,5.0,7453.6,0.59,4.7
2007-11-01,WFC,4.76,4.49,-0.27,CUT,19.6641,19.6839,107.575,105.189,0.1007,-2.218,2.3187,1,210.834,5.0,7453.6,0.59,4.7
2007-12-01,AXP,4.49,4.24,-0.25,CUT,44.1834,39.2222,105.189,104.695,-11.2287,-0.4696,-10.759,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,BAC,4.49,4.24,-0.25,CUT,31.806,29.2802,105.189,104.695,-7.9413,-0.4696,-7.4716,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,BK,4.49,4.24,-0.25,CUT,31.48,32.0653,105.189,104.695,1.8593,-0.4696,2.3289,1,211.445,5.0,7483.9,0.93,5.0
2007-12-01,C,4.49,4.24,-0.25,CUT,231.878,206.488,105.189,104.695,-10.9497,-0.4696,-10.4801,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,COF,4.49,4.24,-0.25,CUT,37.274,34.6152,105.189,104.695,-7.1331,-0.4696,-6.6635,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,GS,4.49,4.24,-0.25,CUT,166.836,158.13,105.189,104.695,-5.2183,-0.4696,-4.7487,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,JPM,4.49,4.24,-0.25,CUT,28.4281,27.4472,105.189,104.695,-3.4505,-0.4696,-2.9808,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,MS,4.49,4.24,-0.25,CUT,35.1214,35.679,105.189,104.695,1.5876,-0.4696,2.0573,1,211.445,5.0,7483.9,0.93,5.0
2007-12-01,PNC,4.49,4.24,-0.25,CUT,43.4832,39.1802,105.189,104.695,-9.8958,-0.4696,-9.4261,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,SCHW,4.49,4.24,-0.25,CUT,19.0861,20.2597,105.189,104.695,6.149,-0.4696,6.6186,1,211.445,5.0,7483.9,0.93,5.0
2007-12-01,STT,4.49,4.24,-0.25,CUT,52.3417,54.6307,105.189,104.695,4.3732,-0.4696,4.8428,1,211.445,5.0,7483.9,0.93,5.0
2007-12-01,TFC,4.49,4.24,-0.25,CUT,17.9501,15.3223,105.189,104.695,-14.6395,-0.4696,-14.1698,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,USB,4.49,4.24,-0.25,CUT,18.7326,18.2946,105.189,104.695,-2.3382,-0.4696,-1.8685,0,211.445,5.0,7483.9,0.93,5.0
2007-12-01,WFC,4.49,4.24,-0.25,CUT,19.6839,18.6639,105.189,104.695,-5.1819,-0.4696,-4.7123,0,211.445,5.0,7483.9,0.93,5.0
2008-01-01,AXP,4.24,3.94,-0.3,CUT,38.6169,37.1718,103.778,98.3649,-3.7421,-5.216,1.4739,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,BAC,4.24,3.94,-0.3,CUT,28.7835,31.3311,103.778,98.3649,8.8509,-5.216,14.0669,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,BK,4.24,3.94,-0.3,CUT,30.9934,30.7571,103.778,98.3649,-0.7624,-5.216,4.4536,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,C,4.24,3.94,-0.3,CUT,202.841,199.874,103.778,98.3649,-1.4627,-5.216,3.7533,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,COF,4.24,3.94,-0.3,CUT,34.6811,40.006,103.778,98.3649,15.3539,-5.216,20.5699,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,GS,4.24,3.94,-0.3,CUT,152.652,146.99,103.778,98.3649,-3.7091,-5.216,1.5069,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,JPM,4.24,3.94,-0.3,CUT,26.7494,30.0669,103.778,98.3649,12.4021,-5.216,17.6182,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,MS,4.24,3.94,-0.3,CUT,34.228,33.3404,103.778,98.3649,-2.5932,-5.216,2.6228,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,PNC,4.24,3.94,-0.3,CUT,38.6312,39.5557,103.778,98.3649,2.3931,-5.216,7.6092,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,SCHW,4.24,3.94,-0.3,CUT,19.4905,17.6826,103.778,98.3649,-9.2758,-5.216,-4.0598,0,212.174,4.75,7517.5,0.99,5.0
2008-01-01,STT,4.24,3.94,-0.3,CUT,53.0698,55.2496,103.778,98.3649,4.1074,-5.216,9.3235,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,TFC,4.24,3.94,-0.3,CUT,14.7627,18.41,103.778,98.3649,24.7062,-5.216,29.9222,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,USB,4.24,3.94,-0.3,CUT,17.9719,19.361,103.778,98.3649,7.7293,-5.216,12.9453,1,212.174,4.75,7517.5,0.99,5.0
2008-01-01,WFC,4.24,3.94,-0.3,CUT,17.99,21.0687,103.778,98.3649,17.1134,-5.216,22.3294,1,212.174,4.75,7517.5,0.99,5.0
2008-02-01,AXP,3.94,2.98,-0.96,CUT,37.5274,31.8377,99.9474,95.5937,-15.1615,-4.356,-10.8055,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,BAC,3.94,2.98,-0.96,CUT,31.9556,27.8041,99.9474,95.5937,-12.9915,-4.356,-8.6355,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,BK,3.94,2.98,-0.96,CUT,31.5637,29.2034,99.9474,95.5937,-7.4779,-4.356,-3.1219,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,C,3.94,2.98,-0.96,CUT,210.659,163.83,99.9474,95.5937,-22.2298,-4.356,-17.8738,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,COF,3.94,2.98,-0.96,CUT,41.7272,33.189,99.9474,95.5937,-20.462,-4.356,-16.106,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,GS,3.94,2.98,-0.96,CUT,153.053,121.6,99.9474,95.5937,-20.5504,-4.356,-16.1944,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,JPM,3.94,2.98,-0.96,CUT,30.6061,25.2588,99.9474,95.5937,-17.4714,-4.356,-13.1154,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,MS,3.94,2.98,-0.96,CUT,32.6038,28.0967,99.9474,95.5937,-13.8238,-4.356,-9.4679,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,PNC,3.94,2.98,-0.96,CUT,40.0502,36.2212,99.9474,95.5937,-9.5605,-4.356,-5.2045,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,SCHW,3.94,2.98,-0.96,CUT,17.4765,15.3416,99.9474,95.5937,-12.2158,-4.356,-7.8598,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,STT,3.94,2.98,-0.96,CUT,56.4943,52.2692,99.9474,95.5937,-7.4788,-4.356,-3.1228,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,TFC,3.94,2.98,-0.96,CUT,18.7048,15.5535,99.9474,95.5937,-16.8475,-4.356,-12.4916,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,USB,3.94,2.98,-0.96,CUT,19.5973,18.4157,99.9474,95.5937,-6.0294,-4.356,-1.6734,0,212.687,3.5,7604.0,1.53,4.9
2008-02-01,WFC,3.94,2.98,-0.96,CUT,20.8029,18.0313,99.9474,95.5937,-13.3231,-4.356,-8.9672,0,212.687,3.5,7604.0,1.53,4.9
2008-03-01,AXP,2.98,2.61,-0.37,CUT,31.8377,33.0786,95.5937,94.966,3.8976,-0.6566,4.5542,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,BAC,2.98,2.61,-0.37,CUT,27.8041,27.3543,95.5937,94.966,-1.6177,-0.6566,-0.9611,0,213.448,3.5,7670.0,1.88,5.1
2008-03-01,BK,2.98,2.61,-0.37,CUT,29.2034,27.5902,95.5937,94.966,-5.524,-0.6566,-4.8674,0,213.448,3.5,7670.0,1.88,5.1
2008-03-01,C,2.98,2.61,-0.37,CUT,163.83,151.981,95.5937,94.966,-7.2325,-0.6566,-6.5759,0,213.448,3.5,7670.0,1.88,5.1
2008-03-01,COF,2.98,2.61,-0.37,CUT,33.189,36.3257,95.5937,94.966,9.451,-0.6566,10.1077,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,GS,2.98,2.61,-0.37,CUT,121.6,121.828,95.5937,94.966,0.1875,-0.6566,0.8441,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,JPM,2.98,2.61,-0.37,CUT,25.2588,27.2442,95.5937,94.966,7.8602,-0.6566,8.5169,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,MS,2.98,2.61,-0.37,CUT,28.0967,30.8807,95.5937,94.966,9.9086,-0.6566,10.5653,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,PNC,2.98,2.61,-0.37,CUT,36.2212,39.5376,95.5937,94.966,9.156,-0.6566,9.8126,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,SCHW,2.98,2.61,-0.37,CUT,15.3416,14.968,95.5937,94.966,-2.4352,-0.6566,-1.7786,0,213.448,3.5,7670.0,1.88,5.1
2008-03-01,STT,2.98,2.61,-0.37,CUT,52.2692,53.303,95.5937,94.966,1.9778,-0.6566,2.6345,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,TFC,2.98,2.61,-0.37,CUT,15.5535,16.2956,95.5937,94.966,4.7713,-0.6566,5.4279,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,USB,2.98,2.61,-0.37,CUT,18.4157,18.8888,95.5937,94.966,2.569,-0.6566,3.2256,1,213.448,3.5,7670.0,1.88,5.1
2008-03-01,WFC,2.98,2.61,-0.37,CUT,18.0313,18.1749,95.5937,94.966,0.7964,-0.6566,1.453,1,213.448,3.5,7670.0,1.88,5.1
2008-04-01,AXP,2.61,2.28,-0.33,CUT,35.6283,38.9873,98.3049,101.55,9.4279,3.3011,6.1268,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,BAC,2.61,2.28,-0.33,CUT,29.4829,28.4222,98.3049,101.55,-3.5977,3.3011,-6.8987,0,213.942,2.5,7712.5,1.77,5.0
2008-04-01,BK,2.61,2.28,-0.33,CUT,29.1769,30.0081,98.3049,101.55,2.8488,3.3011,-0.4522,0,213.942,2.5,7712.5,1.77,5.0
2008-04-01,C,2.61,2.28,-0.33,CUT,169.152,186.772,98.3049,101.55,10.4167,3.3011,7.1156,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,COF,2.61,2.28,-0.33,CUT,39.4696,41.1966,98.3049,101.55,4.3755,3.3011,1.0745,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,GS,2.61,2.28,-0.33,CUT,130.277,146.895,98.3049,101.55,12.7559,3.3011,9.4548,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,JPM,2.61,2.28,-0.33,CUT,29.8132,31.4951,98.3049,101.55,5.6415,3.3011,2.3404,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,MS,2.61,2.28,-0.33,CUT,33.0093,34.2033,98.3049,101.55,3.6172,3.3011,0.3161,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,PNC,2.61,2.28,-0.33,CUT,41.9134,43.6942,98.3049,101.55,4.2488,3.3011,0.9477,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,SCHW,2.61,2.28,-0.33,CUT,15.8186,17.941,98.3049,101.55,13.4171,3.3011,10.1161,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,STT,2.61,2.28,-0.33,CUT,57.2501,50.7795,98.3049,101.55,-11.3023,3.3011,-14.6034,0,213.942,2.5,7712.5,1.77,5.0
2008-04-01,TFC,2.61,2.28,-0.33,CUT,17.3731,18.9606,98.3049,101.55,9.1377,3.3011,5.8366,1,213.942,2.5,7712.5,1.77,5.0
2008-04-01,USB,2.61,2.28,-0.33,CUT,19.8519,20.3889,98.3049,101.55,2.705,3.3011,-0.596,0,213.942,2.5,7712.5,1.77,5.0
2008-04-01,WFC,2.61,2.28,-0.33,CUT,19.6676,19.474,98.3049,101.55,-0.9844,3.3011,-4.2854,0,213.942,2.5,7712.5,1.77,5.0
2008-05-01,AXP,2.28,1.98,-0.3,CUT,38.9873,34.3693,101.55,99.9528,-11.8449,-1.5728,-10.2721,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,BAC,2.28,1.98,-0.3,CUT,28.4222,24.23,101.55,99.9528,-14.7497,-1.5728,-13.1769,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,BK,2.28,1.98,-0.3,CUT,30.0081,28.3591,101.55,99.9528,-5.4952,-1.5728,-3.9224,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,C,2.28,1.98,-0.3,CUT,186.772,154.218,101.55,99.9528,-17.4298,-1.5728,-15.857,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,COF,2.28,1.98,-0.3,CUT,41.1966,34.6019,101.55,99.9528,-16.0079,-1.5728,-14.4351,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,GS,2.28,1.98,-0.3,CUT,146.895,127.183,101.55,99.9528,-13.4191,-1.5728,-11.8463,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,JPM,2.28,1.98,-0.3,CUT,31.4951,26.9547,101.55,99.9528,-14.4162,-1.5728,-12.8434,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,MS,2.28,1.98,-0.3,CUT,34.2033,29.2899,101.55,99.9528,-14.3653,-1.5728,-12.7925,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,PNC,2.28,1.98,-0.3,CUT,43.6942,38.6024,101.55,99.9528,-11.6533,-1.5728,-10.0804,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,SCHW,2.28,1.98,-0.3,CUT,17.941,17.2953,101.55,99.9528,-3.599,-1.5728,-2.0262,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,STT,2.28,1.98,-0.3,CUT,50.7795,47.9457,101.55,99.9528,-5.5806,-1.5728,-4.0078,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,TFC,2.28,1.98,-0.3,CUT,18.9606,15.8374,101.55,99.9528,-16.4721,-1.5728,-14.8992,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,USB,2.28,1.98,-0.3,CUT,20.3889,19.1281,101.55,99.9528,-6.1838,-1.5728,-4.6109,0,215.208,2.25,7725.2,1.41,5.4
2008-05-01,WFC,2.28,1.98,-0.3,CUT,19.474,17.1016,101.55,99.9528,-12.1824,-1.5728,-10.6096,0,215.208,2.25,7725.2,1.41,5.4
2008-06-01,AXP,1.98,2.0,0.02,HIKE,34.3693,30.3969,99.9528,92.8447,-11.558,-7.1115,-4.4465,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,BAC,1.98,2.0,0.02,HIKE,24.23,17.5169,99.9528,92.8447,-27.7057,-7.1115,-20.5943,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,BK,1.98,2.0,0.02,HIKE,28.3591,25.6129,99.9528,92.8447,-9.6837,-7.1115,-2.5722,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,C,1.98,2.0,0.02,HIKE,154.218,123.101,99.9528,92.8447,-20.1773,-7.1115,-13.0658,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,COF,1.98,2.0,0.02,HIKE,34.6019,29.8308,99.9528,92.8447,-13.7885,-7.1115,-6.6771,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,GS,1.98,2.0,0.02,HIKE,127.183,129.39,99.9528,92.8447,1.7353,-7.1115,8.8468,1,217.463,2.25,7743.9,1.4,5.6
2008-06-01,JPM,1.98,2.0,0.02,HIKE,26.9547,21.9992,99.9528,92.8447,-18.3845,-7.1115,-11.2731,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,MS,1.98,2.0,0.02,HIKE,29.2899,24.8726,99.9528,92.8447,-15.0813,-7.1115,-7.9699,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,PNC,1.98,2.0,0.02,HIKE,38.6024,35.076,99.9528,92.8447,-9.1352,-7.1115,-2.0237,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,SCHW,1.98,2.0,0.02,HIKE,17.2953,16.6341,99.9528,92.8447,-3.823,-7.1115,3.2885,1,217.463,2.25,7743.9,1.4,5.6
2008-06-01,STT,1.98,2.0,0.02,HIKE,47.9457,42.6757,99.9528,92.8447,-10.9916,-7.1115,-3.8801,0,217.463,2.25,7743.9,1.4,5.6
2008-06-01,TFC,1.98,2.0,0.02,HIKE,15.8374,12.3535,99.9528,92.8447,-21.9979,-7.1115,-14.8865,0,217.463,2.25,7743.9,1.4,5.6
